merchant_id,lat_deg,lon_deg,evidence_url,coord_source,tzid_settlement,notes
17400071117153985126,5.669800,-0.016570,https://sws.geonames.org/2294700/,geonames:cities500_via_pelias_cached,Africa/Accra,geonameid=2294700;bucket=B3
17401079938257807367,18.470000,-69.886440,https://sws.geonames.org/7290233/,geonames:cities500_via_pelias_cached,America/Santo_Domingo,geonameid=7290233;bucket=B4
17405081932800116157,64.067100,-21.937740,https://sws.geonames.org/3416706/,geonames:cities500_via_pelias_cached,Atlantic/Reykjavik,geonameid=3416706;bucket=B2
17405945594853566096,49.768500,4.724870,https://sws.geonames.org/3026613/,geonames:cities500_via_pelias_cached,Europe/Paris,geonameid=3026613;bucket=B5
17406547448677350430,-4.620010,55.455010,https://sws.geonames.org/241131/,geonames:cities500_via_pelias_cached,Indian/Mahe,geonameid=241131;bucket=B1
17407377238249522464,38.412730,27.138380,https://sws.geonames.org/311046/,geonames:cities500_via_pelias_cached,Europe/Istanbul,geonameid=311046;bucket=B2
17408254218312541928,59.912730,10.746090,https://sws.geonames.org/3143244/,geonames:cities500_via_pelias_cached,Europe/Oslo,geonameid=3143244;bucket=B1
17409943825616441876,43.831480,18.306970,https://sws.geonames.org/3199145/,geonames:cities500_via_pelias_cached,Europe/Sarajevo,geonameid=3199145;bucket=B3
17410376949991916089,35.172840,33.353970,https://sws.geonames.org/146268/,geonames:cities500_via_pelias_cached,Asia/Nicosia,geonameid=146268;bucket=B1
17410690152619293142,18.466330,-66.105720,https://sws.geonames.org/4568127/,geonames:cities500_via_pelias_cached,America/Puerto_Rico,geonameid=4568127;bucket=B1
17412365184055265442,43.737180,7.421450,https://sws.geonames.org/2993458/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2993458;bucket=B1
17414398535769338420,32.298330,-64.868330,https://sws.geonames.org/3573029/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=3573029;bucket=B3
17416345839106820276,25.291940,51.424440,https://sws.geonames.org/289888/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=289888;bucket=B2
17418556753834682447,7.203650,0.695630,https://sws.geonames.org/13132463/,geonames:cities500_via_pelias_cached,Africa/Lome,geonameid=13132463;bucket=B4
17420169323189861473,12.436240,-69.907130,https://sws.geonames.org/3577089/,geonames:cities500_via_pelias_cached,America/Aruba,geonameid=3577089;bucket=B2
17420871382785631059,31.314100,34.620250,https://sws.geonames.org/293992/,geonames:cities500_via_pelias_cached,Asia/Jerusalem,geonameid=293992;bucket=B4
17422962930485307191,6.128740,1.221540,https://sws.geonames.org/2365267/,geonames:cities500_via_pelias_cached,Africa/Lome,geonameid=2365267;bucket=B1
17425919402996383755,12.570500,-70.019120,https://sws.geonames.org/11972427/,geonames:cities500_via_pelias_cached,America/Aruba,geonameid=11972427;bucket=B3
17430928054706170066,1.433330,103.831110,https://sws.geonames.org/1882155/,geonames:cities500_via_pelias_cached,Asia/Singapore,geonameid=1882155;bucket=B3
17431143788156838902,59.912730,10.746090,https://sws.geonames.org/3143244/,geonames:cities500_via_pelias_cached,Europe/Oslo,geonameid=3143244;bucket=B1
17433180531931378120,22.424410,114.110950,https://sws.geonames.org/12747063/,geonames:cities500_via_pelias_cached,Asia/Hong_Kong,geonameid=12747063;bucket=B2
17434751168967026906,25.267040,51.543220,https://sws.geonames.org/411760/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=411760;bucket=B3
17436409633316476761,22.350000,114.183330,https://sws.geonames.org/1818304/,geonames:cities500_via_pelias_cached,Asia/Hong_Kong,geonameid=1818304;bucket=B3
17436478816847591739,43.747540,7.431410,https://sws.geonames.org/13527010/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=13527010;bucket=B2
17438003348919059587,-40.916670,175.016670,https://sws.geonames.org/2184904/,geonames:cities500_via_pelias_cached,Pacific/Auckland,geonameid=2184904;bucket=B4
17440583434746994813,37.291110,127.008890,https://sws.geonames.org/1835553/,geonames:cities500_via_pelias_cached,Asia/Seoul,geonameid=1835553;bucket=B3
17442026641033444836,32.372490,-64.697560,https://sws.geonames.org/13353867/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=13353867;bucket=B3
17442225432021466536,25.167440,55.407080,https://sws.geonames.org/290503/,geonames:cities500_via_pelias_cached,Asia/Dubai,geonameid=290503;bucket=B3
17443458414428733331,43.748900,7.434230,https://sws.geonames.org/3225774/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3225774;bucket=B3
17444786058901563444,13.107320,-59.620210,https://sws.geonames.org/3374036/,geonames:cities500_via_pelias_cached,America/Barbados,geonameid=3374036;bucket=B1
17447519049232201584,55.627220,12.456440,https://sws.geonames.org/2624427/,geonames:cities500_via_pelias_cached,Europe/Copenhagen,geonameid=2624427;bucket=B3
17448652514095006160,55.627220,12.456440,https://sws.geonames.org/2624427/,geonames:cities500_via_pelias_cached,Europe/Copenhagen,geonameid=2624427;bucket=B3
17450338110093835135,43.747540,7.431410,https://sws.geonames.org/13527010/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=13527010;bucket=B2
17452199297070552457,1.334720,103.809170,https://sws.geonames.org/1882691/,geonames:cities500_via_pelias_cached,Asia/Singapore,geonameid=1882691;bucket=B4
17452510532671529147,15.301740,-61.388080,https://sws.geonames.org/3575635/,geonames:cities500_via_pelias_cached,America/Dominica,geonameid=3575635;bucket=B1
17455621894406023670,-16.115280,33.729440,https://sws.geonames.org/1024685/,geonames:cities500_via_pelias_cached,Africa/Maputo,geonameid=1024685;bucket=B4
17456188201414903442,43.748900,7.434230,https://sws.geonames.org/3225774/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3225774;bucket=B3
17456619521081924363,55.583330,12.300000,https://sws.geonames.org/2621215/,geonames:cities500_via_pelias_cached,Europe/Copenhagen,geonameid=2621215;bucket=B3
17459020441629076710,52.398860,13.065660,https://sws.geonames.org/2852458/,geonames:cities500_via_pelias_cached,Europe/Berlin,geonameid=2852458;bucket=B4
17459895566699051189,22.155830,113.556940,https://sws.geonames.org/1821263/,geonames:cities500_via_pelias_cached,Asia/Macau,geonameid=1821263;bucket=B2
17460143562409594283,64.067100,-21.937740,https://sws.geonames.org/3416706/,geonames:cities500_via_pelias_cached,Atlantic/Reykjavik,geonameid=3416706;bucket=B2
17460265180823412071,1.289670,103.850070,https://sws.geonames.org/1880252/,geonames:cities500_via_pelias_cached,Asia/Singapore,geonameid=1880252;bucket=B1
17460487096326098060,-33.867850,151.207320,https://sws.geonames.org/2147714/,geonames:cities500_via_pelias_cached,Australia/Sydney,geonameid=2147714;bucket=B1
17462190476928013886,6.202280,-1.667960,https://sws.geonames.org/2296606/,geonames:cities500_via_pelias_cached,Africa/Accra,geonameid=2296606;bucket=B3
17462718027071369036,28.101780,-15.415730,https://sws.geonames.org/2515270/,geonames:cities500_via_pelias_cached,Atlantic/Canary,geonameid=2515270;bucket=B3
17463309896192157768,40.416500,-3.702560,https://sws.geonames.org/3117735/,geonames:cities500_via_pelias_cached,Europe/Madrid,geonameid=3117735;bucket=B1
17464010468404582362,6.249240,-57.515780,https://sws.geonames.org/3376762/,geonames:cities500_via_pelias_cached,America/Guyana,geonameid=3376762;bucket=B2
17467647278321361574,53.290260,-6.341510,https://sws.geonames.org/6697759/,geonames:cities500_via_pelias_cached,Europe/Dublin,geonameid=6697759;bucket=B2
17470455814296498652,25.287330,51.471360,https://sws.geonames.org/12242742/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=12242742;bucket=B3
17472137770045821232,48.233300,16.460020,https://sws.geonames.org/11903636/,geonames:cities500_via_pelias_cached,Europe/Vienna,geonameid=11903636;bucket=B2
17472395398007751024,42.572050,1.484530,https://sws.geonames.org/3041519/,geonames:cities500_via_pelias_cached,Europe/Andorra,geonameid=3041519;bucket=B3
17474338080517453563,49.562500,6.008890,https://sws.geonames.org/2960164/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960164;bucket=B5
17475443214058276911,25.171510,51.603370,https://sws.geonames.org/289915/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=289915;bucket=B3
17477860615550390557,32.381670,-64.678060,https://sws.geonames.org/3573061/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=3573061;bucket=B3
17481079685865520209,43.737180,7.421450,https://sws.geonames.org/2993458/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2993458;bucket=B1
17489189456000565693,39.961180,-82.998790,https://sws.geonames.org/4509177/,geonames:cities500_via_pelias_cached,America/New_York,geonameid=4509177;bucket=B3
17490514759760105415,46.202220,6.145690,https://sws.geonames.org/2660646/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2660646;bucket=B2
17492363945582811142,1.333330,103.933330,https://sws.geonames.org/1880159/,geonames:cities500_via_pelias_cached,Asia/Singapore,geonameid=1880159;bucket=B2
17493765376121479497,51.194170,5.987500,https://sws.geonames.org/2748000/,geonames:cities500_via_pelias_cached,Europe/Amsterdam,geonameid=2748000;bucket=B4
17495866452379456467,22.263020,114.184190,https://sws.geonames.org/12747064/,geonames:cities500_via_pelias_cached,Asia/Hong_Kong,geonameid=12747064;bucket=B2
17496110212170905936,6.255770,-57.355020,https://sws.geonames.org/3376227/,geonames:cities500_via_pelias_cached,America/Guyana,geonameid=3376227;bucket=B3
17498843247194832670,43.736790,7.416470,https://sws.geonames.org/3319177/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3319177;bucket=B3
17501145364177246205,43.743610,7.431510,https://sws.geonames.org/13527011/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=13527011;bucket=B3
17503214009401162648,49.609820,6.132680,https://sws.geonames.org/2960316/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960316;bucket=B1
17507887508062936364,47.050480,8.306350,https://sws.geonames.org/2659811/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2659811;bucket=B3
17511731940124670999,-37.686110,176.166670,https://sws.geonames.org/2208032/,geonames:cities500_via_pelias_cached,Pacific/Auckland,geonameid=2208032;bucket=B3
17513482668985117882,25.287330,51.471360,https://sws.geonames.org/12242742/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=12242742;bucket=B3
17515481707083013336,37.291110,127.008890,https://sws.geonames.org/1835553/,geonames:cities500_via_pelias_cached,Asia/Seoul,geonameid=1835553;bucket=B3
17515926420571451026,51.536220,-0.103040,https://sws.geonames.org/2646003/,geonames:cities500_via_pelias_cached,Europe/London,geonameid=2646003;bucket=B3
17518353125899178490,59.329380,18.068710,https://sws.geonames.org/2673730/,geonames:cities500_via_pelias_cached,Europe/Stockholm,geonameid=2673730;bucket=B1
17520222639440216751,43.734390,7.420240,https://sws.geonames.org/3009937/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3009937;bucket=B2
17520257013741471564,51.481580,11.979470,https://sws.geonames.org/2911522/,geonames:cities500_via_pelias_cached,Europe/Berlin,geonameid=2911522;bucket=B4
17520475415185008382,55.770430,9.701100,https://sws.geonames.org/2620583/,geonames:cities500_via_pelias_cached,Europe/Copenhagen,geonameid=2620583;bucket=B3
17520692850304225020,-1.427500,36.686500,https://sws.geonames.org/191318/,geonames:cities500_via_pelias_cached,Africa/Nairobi,geonameid=191318;bucket=B4
17523293160097330352,38.725090,-9.149800,https://sws.geonames.org/2267057/,geonames:cities500_via_pelias_cached,Europe/Lisbon,geonameid=2267057;bucket=B1
17523885697219666092,35.689500,139.691710,https://sws.geonames.org/1850147/,geonames:cities500_via_pelias_cached,Asia/Tokyo,geonameid=1850147;bucket=B1
17529463057760659119,22.119720,113.551110,https://sws.geonames.org/1821279/,geonames:cities500_via_pelias_cached,Asia/Macau,geonameid=1821279;bucket=B3
17529790643814124212,52.664720,-8.623060,https://sws.geonames.org/2962943/,geonames:cities500_via_pelias_cached,Europe/Dublin,geonameid=2962943;bucket=B2
17531192403444285012,61.995950,-6.771540,https://sws.geonames.org/2624653/,geonames:cities500_via_pelias_cached,Atlantic/Faroe,geonameid=2624653;bucket=B2
17531577852305657073,55.917500,21.068610,https://sws.geonames.org/596238/,geonames:cities500_via_pelias_cached,Europe/Vilnius,geonameid=596238;bucket=B4
17536589431695369120,7.339910,-2.326760,https://sws.geonames.org/2295021/,geonames:cities500_via_pelias_cached,Africa/Accra,geonameid=2295021;bucket=B3
17536994658542645992,40.642780,19.650830,https://sws.geonames.org/3184517/,geonames:cities500_via_pelias_cached,Europe/Tirane,geonameid=3184517;bucket=B3
17537739294496577847,29.096110,48.132780,https://sws.geonames.org/285778/,geonames:cities500_via_pelias_cached,Asia/Kuwait,geonameid=285778;bucket=B3
17546909488985068129,53.290260,-6.341510,https://sws.geonames.org/6697759/,geonames:cities500_via_pelias_cached,Europe/Dublin,geonameid=6697759;bucket=B2
17549343333791227657,18.037830,-63.118520,https://sws.geonames.org/3513236/,geonames:cities500_via_pelias_cached,America/Lower_Princes,geonameid=3513236;bucket=B3
17550153257425378229,35.341680,126.603270,https://sws.geonames.org/11907088/,geonames:cities500_via_pelias_cached,Asia/Seoul,geonameid=11907088;bucket=B5
17551466727008962334,43.739760,7.427320,https://sws.geonames.org/2992741/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2992741;bucket=B2
17552145887806137793,48.390290,-4.486280,https://sws.geonames.org/3030300/,geonames:cities500_via_pelias_cached,Europe/Paris,geonameid=3030300;bucket=B4
17558229319559316414,32.813030,34.999280,https://sws.geonames.org/294801/,geonames:cities500_via_pelias_cached,Asia/Jerusalem,geonameid=294801;bucket=B2
17558318444182989029,22.243830,114.148280,https://sws.geonames.org/12719432/,geonames:cities500_via_pelias_cached,Asia/Hong_Kong,geonameid=12719432;bucket=B4
17564482751831394328,36.838140,-2.459740,https://sws.geonames.org/2521886/,geonames:cities500_via_pelias_cached,Europe/Madrid,geonameid=2521886;bucket=B4
17564710392337360145,12.523980,-70.027030,https://sws.geonames.org/3577154/,geonames:cities500_via_pelias_cached,America/Aruba,geonameid=3577154;bucket=B1
17565430722416134758,60.485800,15.437140,https://sws.geonames.org/2720383/,geonames:cities500_via_pelias_cached,Europe/Stockholm,geonameid=2720383;bucket=B4
17566427119236366047,50.850450,4.348780,https://sws.geonames.org/2800866/,geonames:cities500_via_pelias_cached,Europe/Brussels,geonameid=2800866;bucket=B1
17567864239923449307,28.101780,-15.415730,https://sws.geonames.org/2515270/,geonames:cities500_via_pelias_cached,Atlantic/Canary,geonameid=2515270;bucket=B3
17568976996278347089,-43.316670,172.666670,https://sws.geonames.org/2178982/,geonames:cities500_via_pelias_cached,Pacific/Auckland,geonameid=2178982;bucket=B5
17571382738375009830,51.050110,-114.085290,https://sws.geonames.org/5913490/,geonames:cities500_via_pelias_cached,America/Edmonton,geonameid=5913490;bucket=B2
17573280049797286336,4.883330,114.816670,https://sws.geonames.org/1820549/,geonames:cities500_via_pelias_cached,Asia/Brunei,geonameid=1820549;bucket=B4
17574607042697433141,46.516000,6.632820,https://sws.geonames.org/2659994/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2659994;bucket=B2
17575853991116270521,43.730490,7.413990,https://sws.geonames.org/13527009/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=13527009;bucket=B2
17577944410725724696,22.200560,113.546110,https://sws.geonames.org/1821274/,geonames:cities500_via_pelias_cached,Asia/Macau,geonameid=1821274;bucket=B1
17578941364754523500,43.739760,7.427320,https://sws.geonames.org/2992741/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2992741;bucket=B2
17583503850820317426,55.706800,21.139120,https://sws.geonames.org/598098/,geonames:cities500_via_pelias_cached,Europe/Vilnius,geonameid=598098;bucket=B2
17585494986757594301,64.112340,-21.912980,https://sws.geonames.org/3415212/,geonames:cities500_via_pelias_cached,Atlantic/Reykjavik,geonameid=3415212;bucket=B2
17591783726266756460,45.438540,10.993800,https://sws.geonames.org/3164527/,geonames:cities500_via_pelias_cached,Europe/Rome,geonameid=3164527;bucket=B3
17596064065589197842,48.765080,11.423720,https://sws.geonames.org/2895992/,geonames:cities500_via_pelias_cached,Europe/Berlin,geonameid=2895992;bucket=B4
17597078305837865523,32.280160,-64.783290,https://sws.geonames.org/13353868/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=13353868;bucket=B3
17597610702047341476,59.434030,10.657710,https://sws.geonames.org/3145375/,geonames:cities500_via_pelias_cached,Europe/Oslo,geonameid=3145375;bucket=B3
17597687402497922449,47.505640,8.724130,https://sws.geonames.org/2657970/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2657970;bucket=B3
17598449656446805664,47.348740,8.733190,https://sws.geonames.org/6294550/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=6294550;bucket=B5
17599081861367186494,25.401770,55.478780,https://sws.geonames.org/292932/,geonames:cities500_via_pelias_cached,Asia/Dubai,geonameid=292932;bucket=B2
17603965545479253580,43.726870,7.417660,https://sws.geonames.org/3017814/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3017814;bucket=B3
17608323603954759461,13.204230,-61.224660,https://sws.geonames.org/3577792/,geonames:cities500_via_pelias_cached,America/St_Vincent,geonameid=3577792;bucket=B4
17613338876058975280,43.731470,7.421700,https://sws.geonames.org/13527008/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=13527008;bucket=B3
17613941949475077842,-20.314170,57.764440,https://sws.geonames.org/934459/,geonames:cities500_via_pelias_cached,Indian/Mauritius,geonameid=934459;bucket=B4
17614598901851575272,51.897970,-8.470610,https://sws.geonames.org/2965140/,geonames:cities500_via_pelias_cached,Europe/Dublin,geonameid=2965140;bucket=B2
17614739925800200215,47.471560,-0.552020,https://sws.geonames.org/3037656/,geonames:cities500_via_pelias_cached,Europe/Paris,geonameid=3037656;bucket=B3
17615014740023304767,-35.283460,149.128070,https://sws.geonames.org/2172517/,geonames:cities500_via_pelias_cached,Australia/Sydney,geonameid=2172517;bucket=B3
17615354241668481100,43.726870,7.417660,https://sws.geonames.org/3017814/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=3017814;bucket=B3
17616505856114862016,25.577440,51.483060,https://sws.geonames.org/289847/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=289847;bucket=B2
17618844549339842339,29.311670,48.074170,https://sws.geonames.org/285726/,geonames:cities500_via_pelias_cached,Asia/Kuwait,geonameid=285726;bucket=B3
17620658151511824518,5.697750,-0.328240,https://sws.geonames.org/2306079/,geonames:cities500_via_pelias_cached,Africa/Accra,geonameid=2306079;bucket=B3
17620991722206018524,18.032770,-63.030750,https://sws.geonames.org/3513144/,geonames:cities500_via_pelias_cached,America/Lower_Princes,geonameid=3513144;bucket=B2
17627090235302989060,51.912500,4.341670,https://sws.geonames.org/2745467/,geonames:cities500_via_pelias_cached,Europe/Amsterdam,geonameid=2745467;bucket=B4
17628135569445500905,35.101680,129.030040,https://sws.geonames.org/1838524/,geonames:cities500_via_pelias_cached,Asia/Seoul,geonameid=1838524;bucket=B2
17629596538535553876,25.287330,51.471360,https://sws.geonames.org/12242742/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=12242742;bucket=B3
17638498945035083289,17.072210,-61.813370,https://sws.geonames.org/3576353/,geonames:cities500_via_pelias_cached,America/Antigua,geonameid=3576353;bucket=B3
17639760051268539640,47.172420,8.517450,https://sws.geonames.org/2657908/,geonames:cities500_via_pelias_cached,Europe/Zurich,geonameid=2657908;bucket=B4
17639918621226080480,59.743890,10.204490,https://sws.geonames.org/3159016/,geonames:cities500_via_pelias_cached,Europe/Oslo,geonameid=3159016;bucket=B3
17640118695157069030,50.086010,8.244350,https://sws.geonames.org/2809346/,geonames:cities500_via_pelias_cached,Europe/Berlin,geonameid=2809346;bucket=B4
17641063785512814124,32.300190,-64.792040,https://sws.geonames.org/8533871/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=8533871;bucket=B1
17641256576227215899,1.863910,9.765820,https://sws.geonames.org/2310046/,geonames:cities500_via_pelias_cached,Africa/Malabo,geonameid=2310046;bucket=B1
17641663821294459238,1.284170,103.823060,https://sws.geonames.org/1880750/,geonames:cities500_via_pelias_cached,Asia/Singapore,geonameid=1880750;bucket=B3
17642238074826481882,61.842500,-6.807780,https://sws.geonames.org/2614212/,geonames:cities500_via_pelias_cached,Atlantic/Faroe,geonameid=2614212;bucket=B4
17642825273695027794,43.730490,7.413990,https://sws.geonames.org/13527009/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=13527009;bucket=B2
17642998951845661551,55.917500,21.068610,https://sws.geonames.org/596238/,geonames:cities500_via_pelias_cached,Europe/Vilnius,geonameid=596238;bucket=B4
17645169514468435844,53.272450,-9.050950,https://sws.geonames.org/2964180/,geonames:cities500_via_pelias_cached,Europe/Dublin,geonameid=2964180;bucket=B2
17646399630204530311,-26.498840,31.380040,https://sws.geonames.org/934995/,geonames:cities500_via_pelias_cached,Africa/Mbabane,geonameid=934995;bucket=B1
17648964518157420064,49.609820,6.132680,https://sws.geonames.org/2960316/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960316;bucket=B1
17649003829199102164,-37.018200,174.880190,https://sws.geonames.org/6232064/,geonames:cities500_via_pelias_cached,Pacific/Auckland,geonameid=6232064;bucket=B4
17649726959829347387,18.466330,-66.105720,https://sws.geonames.org/4568127/,geonames:cities500_via_pelias_cached,America/Puerto_Rico,geonameid=4568127;bucket=B1
17651073157610092859,3.672070,-54.103550,https://sws.geonames.org/6692148/,geonames:cities500_via_pelias_cached,America/Paramaribo,geonameid=6692148;bucket=B4
17651629319659011671,50.651470,4.106830,https://sws.geonames.org/2788299/,geonames:cities500_via_pelias_cached,Europe/Brussels,geonameid=2788299;bucket=B5
17654737696836081551,41.323550,19.454690,https://sws.geonames.org/3185728/,geonames:cities500_via_pelias_cached,Europe/Tirane,geonameid=3185728;bucket=B2
17655440792542464283,57.707160,11.966790,https://sws.geonames.org/2711537/,geonames:cities500_via_pelias_cached,Europe/Stockholm,geonameid=2711537;bucket=B2
17658758414925265278,53.202710,5.809730,https://sws.geonames.org/2751792/,geonames:cities500_via_pelias_cached,Europe/Amsterdam,geonameid=2751792;bucket=B3
17661680483927641847,32.080740,34.833800,https://sws.geonames.org/295514/,geonames:cities500_via_pelias_cached,Asia/Jerusalem,geonameid=295514;bucket=B3
17662136712428239438,29.333890,48.076110,https://sws.geonames.org/285704/,geonames:cities500_via_pelias_cached,Asia/Kuwait,geonameid=285704;bucket=B2
17665691095707700595,64.135480,-21.895410,https://sws.geonames.org/3413829/,geonames:cities500_via_pelias_cached,Atlantic/Reykjavik,geonameid=3413829;bucket=B1
17668517599150442207,6.804480,-58.155270,https://sws.geonames.org/3378644/,geonames:cities500_via_pelias_cached,America/Guyana,geonameid=3378644;bucket=B1
17669324501860481931,49.106350,-122.825090,https://sws.geonames.org/6159905/,geonames:cities500_via_pelias_cached,America/Vancouver,geonameid=6159905;bucket=B3
17672145869133222436,32.300190,-64.792040,https://sws.geonames.org/8533871/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=8533871;bucket=B1
17672291131629163454,59.912730,10.746090,https://sws.geonames.org/3143244/,geonames:cities500_via_pelias_cached,Europe/Oslo,geonameid=3143244;bucket=B1
17673544312433816728,22.119720,113.551110,https://sws.geonames.org/1821279/,geonames:cities500_via_pelias_cached,Asia/Macau,geonameid=1821279;bucket=B3
17673949458711173125,43.848640,18.356440,https://sws.geonames.org/3191281/,geonames:cities500_via_pelias_cached,Europe/Sarajevo,geonameid=3191281;bucket=B1
17676446268581087229,35.763180,139.807610,https://sws.geonames.org/10987897/,geonames:cities500_via_pelias_cached,Asia/Tokyo,geonameid=10987897;bucket=B4
17680251313488258572,52.638600,-1.131690,https://sws.geonames.org/2644668/,geonames:cities500_via_pelias_cached,Europe/London,geonameid=2644668;bucket=B3
17680550358842690975,59.329380,18.068710,https://sws.geonames.org/2673730/,geonames:cities500_via_pelias_cached,Europe/Stockholm,geonameid=2673730;bucket=B1
17680579840000523372,10.785560,-0.851390,https://sws.geonames.org/2302821/,geonames:cities500_via_pelias_cached,Africa/Accra,geonameid=2302821;bucket=B4
17681167806610938175,25.313130,51.492900,https://sws.geonames.org/12219798/,geonames:cities500_via_pelias_cached,Asia/Qatar,geonameid=12219798;bucket=B3
17684017818548880328,52.155000,5.387500,https://sws.geonames.org/2759821/,geonames:cities500_via_pelias_cached,Europe/Amsterdam,geonameid=2759821;bucket=B3
17685824235907718690,48.583920,7.745530,https://sws.geonames.org/2973783/,geonames:cities500_via_pelias_cached,Europe/Paris,geonameid=2973783;bucket=B3
17694747604539340178,12.535100,-70.006880,https://sws.geonames.org/3577150/,geonames:cities500_via_pelias_cached,America/Aruba,geonameid=3577150;bucket=B3
17695482066357023980,22.424410,114.110950,https://sws.geonames.org/12747063/,geonames:cities500_via_pelias_cached,Asia/Hong_Kong,geonameid=12747063;bucket=B2
17695552399340211338,43.737180,7.421450,https://sws.geonames.org/2993458/,geonames:cities500_via_pelias_cached,Europe/Monaco,geonameid=2993458;bucket=B1
17696057249061125954,-32.328890,115.830470,https://sws.geonames.org/8349017/,geonames:cities500_via_pelias_cached,Australia/Perth,geonameid=8349017;bucket=B4
17696210173520017159,64.112340,-21.912980,https://sws.geonames.org/3415212/,geonames:cities500_via_pelias_cached,Atlantic/Reykjavik,geonameid=3415212;bucket=B2
17696489379168116111,21.806580,-72.276590,https://sws.geonames.org/3577043/,geonames:cities500_via_pelias_cached,America/Grand_Turk,geonameid=3577043;bucket=B3
17700285097746545162,15.551770,32.532410,https://sws.geonames.org/379252/,geonames:cities500_via_pelias_cached,Africa/Khartoum,geonameid=379252;bucket=B1
17701401192034836716,22.545540,114.068300,https://sws.geonames.org/1795565/,geonames:cities500_via_pelias_cached,Asia/Shanghai,geonameid=1795565;bucket=B2
17703300697249957160,29.257220,48.057220,https://sws.geonames.org/412800/,geonames:cities500_via_pelias_cached,Asia/Kuwait,geonameid=412800;bucket=B2
17705472884800074460,42.453060,18.537500,https://sws.geonames.org/3199394/,geonames:cities500_via_pelias_cached,Europe/Podgorica,geonameid=3199394;bucket=B2
17705920328073257513,49.510140,5.924140,https://sws.geonames.org/2960800/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960800;bucket=B3
17709041610425958572,32.294900,-64.783030,https://sws.geonames.org/3573197/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=3573197;bucket=B3
17710665454046530897,6.164940,-0.553760,https://sws.geonames.org/2299636/,geonames:cities500_via_pelias_cached,Africa/Accra,geonameid=2299636;bucket=B5
17711294048386028164,45.572620,15.191900,https://sws.geonames.org/3202333/,geonames:cities500_via_pelias_cached,Europe/Ljubljana,geonameid=3202333;bucket=B4
17713287601222446390,49.750550,6.106270,https://sws.geonames.org/2960276/,geonames:cities500_via_pelias_cached,Europe/Luxembourg,geonameid=2960276;bucket=B4
17714746061027827670,32.251640,-64.854740,https://sws.geonames.org/13353870/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=13353870;bucket=B2
17718138869702717997,5.870350,-57.146810,https://sws.geonames.org/3375941/,geonames:cities500_via_pelias_cached,America/Guyana,geonameid=3375941;bucket=B3
17719127055699175063,59.779770,5.500510,https://sws.geonames.org/3147822/,geonames:cities500_via_pelias_cached,Europe/Oslo,geonameid=3147822;bucket=B4
17721421632403005232,32.300190,-64.792040,https://sws.geonames.org/8533871/,geonames:cities500_via_pelias_cached,Atlantic/Bermuda,geonameid=8533871;bucket=B1
17722486530490432674,53.350190,-6.377780,https://sws.geonames.org/7838923/,geonames:cities500_via_pelias_cached,Europe/Dublin,geonameid=7838923;bucket=B4
